listing_id,date
8985477,2019-12-24
8985477,2020-01-04
8985477,2020-01-12
8985477,2020-01-18
8985477,2020-01-20
8985477,2020-01-27
8985477,2020-02-02
8985477,2020-02-09
8985477,2020-03-08
8985477,2021-06-06
8985477,2021-06-16
8985477,2021-07-25
8985477,2021-09-17
8985477,2021-09-23
8985477,2021-09-26
8985477,2021-10-07
8985477,2021-11-11
8985477,2021-11-12
8985477,2021-11-30
9111194,2015-11-01
9111194,2015-12-01
9111194,2015-12-28
9111194,2016-01-03
9111194,2016-05-01
9111194,2016-05-23
9111194,2016-05-31
9111194,2016-06-06
9111194,2016-06-29
9111194,2016-07-03
9111194,2016-07-11
9111194,2016-07-17
9111194,2016-08-02
9111194,2016-09-26
9111194,2016-10-09
9111194,2017-07-02
9111194,2017-07-16
9111194,2017-08-06
9111194,2017-08-13
9111194,2017-08-27
9111194,2017-09-12
9111194,2018-10-28
9111194,2018-12-09
9111194,2018-12-16
9111194,2019-01-01
9111194,2019-01-06
9111194,2019-01-20
9111194,2019-02-10
9111194,2019-03-03
9111194,2019-03-10
9111194,2019-03-24
9111194,2019-04-07
9111194,2019-04-25
9111194,2019-05-12
9111194,2019-06-10
9111194,2019-06-14
9111194,2019-06-16
9111194,2019-06-24
9111194,2019-07-07
9111194,2019-07-21
9111194,2019-07-28
9111194,2019-08-07
9111194,2019-08-10
9111194,2019-08-18
9111194,2019-09-22
9111194,2019-09-29
9111194,2019-10-20
9111194,2019-11-03
9111194,2019-11-10
9111194,2019-12-24
9111194,2020-01-01
9111194,2020-01-05
9111194,2020-01-12
9111194,2020-01-19
9111194,2020-03-01
9111194,2020-07-18
9111194,2020-08-31
9111194,2020-09-05
9285397,2017-01-02
9285397,2017-04-11
9285397,2017-04-13
9285397,2017-04-20
9285397,2017-04-22
9285397,2017-04-23
9285397,2017-04-29
9285397,2017-05-28
9285397,2017-06-14
9285397,2017-07-01
9658767,2016-01-05
10408740,2016-01-21
10408740,2016-03-29
10408740,2016-07-03
10408740,2016-08-12
10408740,2016-12-08
10408740,2016-12-12
10914098,2016-07-22
10914098,2018-10-27
11003582,2016-03-17
11003582,2016-04-04
11003582,2016-04-10
11003582,2016-05-17
11003582,2016-05-23
11003582,2016-06-14
11003582,2016-06-23
11003582,2016-06-27
11003582,2016-07-02
11003582,2016-07-09
11003582,2016-07-29
11003582,2016-08-12
11003582,2016-08-17
11003582,2016-08-25
11003582,2016-09-02
11003582,2016-09-07
11003582,2016-09-08
11003582,2016-09-18
11003582,2016-09-22
11003582,2016-09-27
11003582,2016-09-30
11003582,2016-10-14
11003582,2016-10-22
11003582,2016-10-31
11003582,2016-11-03
11003582,2016-11-05
11003582,2016-11-12
11003582,2016-11-20
11003582,2016-11-23
11003582,2016-11-26
11003582,2016-12-08
11003582,2016-12-14
11003582,2016-12-22
11003582,2016-12-29
11003582,2017-01-02
11003582,2017-01-08
11003582,2017-01-16
11003582,2017-01-22
11003582,2017-01-25
11003582,2017-01-28
11003582,2017-01-31
11003582,2017-02-05
11003582,2017-02-08
11003582,2017-02-12
11003582,2017-02-23
11003582,2017-02-28
11003582,2017-03-06
11003582,2017-03-13
11003582,2017-03-16
11003582,2017-03-19
11003582,2017-03-20
11003582,2017-03-22
11003582,2017-03-26
11003582,2017-03-30
11003582,2017-04-01
11003582,2017-04-04
11003582,2017-04-08
11003582,2017-04-10
11003582,2017-04-13
11003582,2017-04-17
11003582,2017-04-20
11003582,2017-04-25
11003582,2017-04-30
11003582,2017-05-04
11003582,2017-05-15
11003582,2017-05-19
11003582,2017-05-23
11003582,2017-05-27
11003582,2017-05-30
11003582,2017-06-03
11003582,2017-06-05
11003582,2017-06-15
11003582,2017-06-18
11003582,2017-06-19
11003582,2017-06-26
11003582,2017-07-01
11003582,2017-07-08
11003582,2017-07-09
11003582,2017-07-13
11003582,2017-07-16
11003582,2017-07-21
11003582,2017-07-24
11003582,2017-07-31
11003582,2017-08-03
11003582,2017-08-04
11003582,2017-08-07
11003582,2017-08-15
11003582,2017-08-21
11003582,2017-08-25
11003582,2017-08-31
11003582,2017-09-05
11003582,2017-09-10
11003582,2017-09-15
11003582,2017-09-19
11003582,2017-09-22
11003582,2017-09-27
11003582,2017-09-28
11003582,2017-10-02
11003582,2017-10-07
11003582,2017-10-11
11003582,2017-10-12
11003582,2017-10-15
11003582,2017-10-18
11003582,2017-10-20
11003582,2017-10-27
11003582,2017-11-05
11003582,2017-11-08
11003582,2017-11-11
11003582,2017-11-13
11003582,2017-11-17
11003582,2017-11-20
11003582,2017-11-27
11003582,2017-12-05
11003582,2017-12-08
11003582,2017-12-15
11003582,2017-12-16
11003582,2018-01-02
11003582,2018-01-09
11003582,2018-01-16
11003582,2018-01-19
11003582,2018-01-23
11003582,2018-01-27
11003582,2018-02-04
11003582,2018-02-09
11003582,2018-02-12
11003582,2018-02-18
11003582,2018-02-21
11003582,2018-02-26
11003582,2018-03-10
11003582,2018-03-11
11003582,2018-03-15
11003582,2018-03-20
11003582,2018-03-21
11003582,2018-04-09
11003582,2018-04-10
11003582,2018-04-11
11003582,2018-04-17
11003582,2018-04-18
11003582,2018-04-28
11003582,2018-05-01
11003582,2018-05-09
11003582,2018-05-15
11003582,2018-05-23
11003582,2018-05-26
11003582,2018-06-05
11003582,2018-06-08
11003582,2018-06-10
11003582,2018-06-20
11003582,2018-06-26
11003582,2018-06-29
11003582,2018-07-03
11003582,2018-07-08
11003582,2018-07-18
11003582,2018-07-22
11003582,2018-07-27
11003582,2018-08-02
11003582,2018-08-06
11003582,2018-08-08
11003582,2018-08-16
11003582,2018-08-20
11003582,2018-08-23
11003582,2018-08-26
11003582,2018-09-01
11003582,2018-09-05
11003582,2018-09-27
11003582,2018-10-03
11003582,2018-10-10
11003582,2018-10-17
11003582,2018-10-20
11003582,2018-10-25
11003582,2018-11-01
11003582,2018-11-08
11003582,2018-11-13
11003582,2018-11-19
11003582,2018-11-25
11003582,2018-11-30
11003582,2018-12-11
11003582,2018-12-12
11003582,2019-01-05
11003582,2019-01-09
11003582,2019-01-11
11003582,2019-01-19
11003582,2019-01-21
11003582,2019-01-24
11003582,2019-01-31
11003582,2019-02-03
11003582,2019-02-06
11003582,2019-02-08
11003582,2019-02-10
11003582,2019-02-14
11003582,2019-03-09
11003582,2019-03-14
11003582,2019-03-18
11003582,2019-03-31
11003582,2019-04-12
11003582,2019-04-14
11003582,2019-04-17
11003582,2019-04-29
11003582,2019-05-05
11003582,2019-05-27
11003582,2019-05-30
11003582,2019-05-31
11003582,2019-06-06
11003582,2019-06-13
11003582,2019-06-14
11003582,2019-06-20
11003582,2019-06-23
11003582,2019-07-01
11003582,2019-07-09
11003582,2019-07-18
11003582,2019-07-31
11003582,2019-08-04
11003582,2019-08-18
11003582,2019-08-24
11003582,2019-08-25
11003582,2019-08-26
11003582,2019-08-27
11003582,2019-08-30
11003582,2019-09-04
11003582,2019-09-05
11003582,2019-09-15
11003582,2019-09-18
11003582,2019-09-22
11003582,2019-10-13
11003582,2019-10-16
11003582,2019-10-19
11003582,2019-10-20
11003582,2019-10-21
11003582,2019-10-24
11003582,2019-10-27
11003582,2019-10-30
11003582,2019-11-10
11003582,2019-11-12
11003582,2019-11-16
11003582,2019-11-17
11003582,2019-11-20
11003582,2019-12-04
11003582,2019-12-16
11003582,2019-12-23
11003582,2019-12-30
11003582,2020-01-07
11003582,2020-01-10
11003582,2020-01-15
11003582,2020-01-23
11003582,2020-01-27
11003582,2020-01-28
11003582,2020-01-31
11003582,2020-02-01
11003582,2020-02-04
11003582,2020-02-08
11003582,2020-02-11
11003582,2020-02-12
11003582,2020-02-13
11003582,2020-02-18
11003582,2020-02-20
11003582,2020-02-27
11003582,2020-03-03
11003582,2020-03-04
11003582,2020-03-05
11003582,2020-03-06
11003582,2020-03-10
11003582,2020-03-12
11003582,2020-08-04
11003582,2020-08-21
11003582,2020-09-25
11003582,2020-10-25
11003582,2020-10-30
11003582,2020-12-07
11003582,2020-12-15
11003582,2021-04-05
11003582,2021-04-18
11003582,2021-04-24
11003582,2021-05-03
11003582,2021-05-23
11003582,2021-06-20
11003582,2021-06-28
11003582,2021-06-30
11003582,2021-07-02
11003582,2021-07-07
11003582,2021-07-18
11003582,2021-07-23
11003582,2021-07-26
11003582,2021-07-30
11003582,2021-08-02
11003582,2021-11-05
11003582,2021-11-07
11003582,2021-11-10
11003582,2021-11-13
11003582,2021-11-15
11003582,2021-11-19
11003582,2021-11-21
11003582,2021-12-02
11278099,2018-09-23
11766029,2016-07-03
11766029,2016-07-08
11766029,2017-07-13
11766029,2019-06-18
11766029,2019-07-03
11766029,2019-07-08
11938782,2016-03-31
11938782,2016-07-18
11938782,2017-06-18
11938782,2017-07-07
11938782,2017-08-01
11938782,2017-08-16
11938782,2018-05-30
12087145,2016-05-28
12087145,2016-05-31
12087145,2016-06-16
12087145,2016-06-20
12087145,2016-06-26
12087145,2016-07-07
12087145,2016-07-10
12087145,2016-07-30
12087145,2016-08-01
12087145,2016-08-08
12087145,2016-08-18
12087145,2016-08-22
12087145,2016-08-30
12087145,2016-09-08
12087145,2016-09-11
12087145,2016-09-26
12087145,2016-10-01
12087145,2016-10-08
12087145,2016-10-22
12087145,2016-11-04
12087145,2016-11-07
12087145,2016-11-12
12087145,2016-11-29
12087145,2016-12-11
12087145,2016-12-18
12087145,2016-12-22
12087145,2016-12-29
12087145,2017-01-02
12087145,2017-04-17
12087145,2017-04-24
12087145,2017-05-02
12087145,2017-05-09
12087145,2017-05-20
12087145,2017-05-26
12087145,2017-06-26
12087145,2017-07-13
12087145,2017-07-21
12087145,2017-07-25
12087145,2017-08-03
12087145,2017-09-11
12087145,2017-09-24
12087145,2017-10-09
12087145,2017-11-20
12087145,2018-02-19
12087145,2018-08-03
12140520,2016-04-13
12140520,2016-04-15
12140520,2016-04-16
12140520,2016-04-22
12140520,2016-04-24
12140520,2016-04-27
12140520,2016-04-28
12140520,2016-05-03
12140520,2016-05-06
12140520,2016-05-11
12140520,2016-05-15
12140520,2016-05-17
12140520,2016-05-19
12140520,2016-05-22
12140520,2016-05-27
12140520,2016-06-03
12140520,2016-06-05
12140520,2016-06-05
12140520,2016-06-12
12140520,2016-06-12
12140520,2016-06-19
12140520,2016-06-22
12140520,2016-06-25
12140520,2016-06-28
12140520,2016-07-02
12140520,2016-07-04
12140520,2016-07-07
12140520,2016-07-10
12140520,2016-07-16
12140520,2016-07-23
12140520,2016-07-24
12140520,2016-07-29
12140520,2016-07-31
12140520,2016-08-17
12140520,2016-08-19
12140520,2016-08-24
12140520,2016-09-02
12140520,2016-09-08
12140520,2016-09-12
12140520,2016-09-14
12140520,2016-09-19
12140520,2016-09-24
12140520,2016-09-25
12140520,2016-10-03
12140520,2016-10-05
12140520,2016-10-07
12140520,2016-10-12
12140520,2016-10-15
12140520,2016-10-30
12140520,2016-11-01
12140520,2016-11-08
12140520,2016-11-13
12140520,2016-11-15
12140520,2016-11-18
12140520,2016-11-20
12140520,2016-11-22
12140520,2016-11-26
12140520,2016-11-28
12140520,2016-11-30
12140520,2016-12-02
12140520,2016-12-04
12140520,2016-12-09
12140520,2016-12-11
12140520,2016-12-16
12140520,2016-12-18
12140520,2016-12-23
12140520,2017-01-01
12140520,2017-01-07
12140520,2017-01-20
12140520,2017-01-22
12140520,2017-01-27
12140520,2017-01-29
12140520,2017-02-01
12140520,2017-02-03
12140520,2017-02-05
12140520,2017-02-10
12140520,2017-02-15
12140520,2017-02-18
12140520,2017-03-05
12140520,2017-03-19
12140520,2017-03-25
12140520,2017-04-02
12140520,2017-04-13
12140520,2017-04-21
12140520,2017-04-28
12140520,2017-05-11
12140520,2017-05-14
12140520,2017-05-21
12140520,2017-06-01
12140520,2017-06-08
12140520,2017-06-13
12140520,2017-06-18
12140520,2017-06-23
12140520,2017-06-25
12140520,2017-06-30
12140520,2017-07-07
12140520,2017-07-10
12140520,2017-07-13
12140520,2017-08-02
12140520,2017-08-22
12140520,2017-08-29
12140520,2017-09-28
12140520,2017-10-02
12140520,2017-10-09
12140520,2017-10-12
12140520,2017-10-16
12140520,2017-10-20
12140520,2017-10-26
12140520,2017-11-02
12140520,2017-11-09
12140520,2017-11-15
12140520,2017-12-07
12140520,2017-12-13
12140520,2018-01-14
12140520,2018-01-18
12140520,2018-01-21
12140520,2018-01-24
12140520,2018-01-28
12140520,2018-01-31
12140520,2018-02-11
12140520,2018-02-14
12140520,2018-02-16
12140520,2018-03-01
12140520,2018-03-06
12140520,2018-03-08
12140520,2018-03-15
12140520,2018-03-18
12140520,2018-03-23
12140520,2018-04-11
12140520,2018-04-16
12140520,2018-04-19
12140520,2018-05-04
12140520,2018-05-08
12140520,2018-05-11
12140520,2018-05-14
12140520,2018-05-17
12140520,2018-05-25
12140520,2018-05-27
12140520,2018-06-03
12140520,2018-06-15
12140520,2018-06-17
12140520,2018-06-19
12140520,2018-06-22
12140520,2018-07-11
12140520,2018-08-03
12140520,2018-08-05
12140520,2018-08-15
12140520,2018-08-21
12140520,2018-08-26
12140520,2018-08-28
12140520,2018-09-03
12140520,2018-09-06
12140520,2018-09-14
12140520,2018-09-21
12140520,2018-09-26
12140520,2018-10-05
12140520,2018-10-15
12140520,2018-10-17
12140520,2018-10-20
12140520,2018-10-23
12140520,2018-10-25
12140520,2018-10-27
12140520,2018-10-31
12140520,2018-11-04
12140520,2018-11-07
12140520,2018-11-11
12140520,2018-11-13
12140520,2018-11-30
12140520,2018-12-02
12140520,2018-12-08
12140520,2018-12-12
12140520,2018-12-20
12140520,2018-12-23
12140520,2019-01-16
12140520,2019-01-20
12140520,2019-01-31
12140520,2019-02-06
12140520,2019-02-14
12140520,2019-02-22
12140520,2019-02-24
12140520,2019-02-26
12140520,2019-02-28
12140520,2019-03-12
12140520,2019-03-14
12140520,2019-03-21
12140520,2019-04-17
12140520,2019-04-25
12140520,2019-05-02
12140520,2019-05-05
12140520,2019-05-09
12140520,2019-05-22
12140520,2019-05-26
12140520,2019-05-30
12140520,2019-07-05
12140520,2019-07-15
12140520,2019-07-31
12140520,2019-08-17
12140520,2019-08-19
12140520,2019-08-22
12140520,2019-08-28
12140520,2019-09-06
12140520,2019-09-09
12140520,2019-09-15
12140520,2019-10-05
12140520,2019-10-13
12140520,2019-11-07
12140520,2019-11-10
12140520,2019-11-16
12140520,2019-11-21
12140520,2019-11-26
12140520,2019-11-30
12140520,2019-12-03
12140520,2019-12-05
12140520,2019-12-09
12140520,2019-12-12
12140520,2019-12-19
12140520,2020-01-17
12140520,2020-01-19
12140520,2020-01-26
12140520,2020-01-28
12140520,2020-01-31
12140520,2020-02-02
12140520,2020-02-07
12140520,2020-02-20
12140520,2020-02-28
12140520,2020-03-01
12140520,2020-03-15
12140520,2020-08-17
12140520,2020-10-30
12140520,2020-11-03
12140520,2021-04-02
12140520,2021-05-07
12140520,2021-05-15
12140520,2021-05-20
12140520,2021-06-01
12140520,2021-07-01
12140520,2021-10-08
12140520,2021-10-29
12140520,2021-11-05
12140520,2021-11-11
12484611,2016-04-23
12852311,2016-05-22
12852311,2016-07-29
12942295,2016-06-02
12942295,2016-06-03
12942295,2016-06-07
12942295,2016-06-08
12942295,2016-06-10
12942295,2016-06-12
12942295,2016-06-19
12942295,2016-06-20
12942295,2016-06-23
12942295,2016-06-30
12942295,2016-07-04
12942295,2016-07-05
12942295,2016-07-06
12942295,2016-07-07
12942295,2016-07-08
12942295,2016-07-11
12942295,2016-07-13
12942295,2016-07-14
12942295,2016-07-20
12942295,2016-07-21
12942295,2016-07-23
12942295,2016-07-24
12942295,2016-07-25
12942295,2016-07-28
12942295,2016-07-30
12942295,2016-08-01
12942295,2016-08-03
12942295,2016-08-03
12942295,2016-08-06
12942295,2016-08-08
12942295,2016-08-08
12942295,2016-08-11
12942295,2016-08-14
12942295,2016-08-16
12942295,2016-08-21
12942295,2016-08-21
12942295,2016-08-23
12942295,2016-08-26
12942295,2016-09-02
12942295,2016-09-02
12942295,2016-09-05
12942295,2016-09-07
12942295,2016-09-10
12942295,2016-09-12
12942295,2016-09-18
12942295,2016-09-18
12942295,2016-09-20
12942295,2016-09-21
12942295,2016-09-22
12942295,2016-09-24
12942295,2016-09-25
12942295,2016-10-07
12942295,2016-10-08
12942295,2018-09-16
12942295,2018-09-24
12942295,2018-10-01
12942295,2018-10-05
12942295,2018-10-10
12942295,2018-10-14
12942295,2018-10-21
12942295,2018-11-11
12942295,2018-11-17
12942295,2018-11-19
12942295,2018-11-26
12942295,2018-12-13
12942295,2018-12-17
12942295,2018-12-31
12942295,2019-03-31
12942295,2019-04-12
12942295,2019-04-28
12942295,2019-05-04
12942295,2019-05-07
12942295,2019-05-11
12942295,2019-06-02
12942295,2019-06-06
12942295,2019-06-10
12942295,2019-06-15
12942295,2019-06-20
12942295,2019-06-22
12942295,2019-07-05
12942295,2019-07-07
12942295,2019-07-11
12942295,2019-07-27
12942295,2019-08-11
12942295,2019-08-16
12942295,2019-09-05
12942295,2019-09-14
12942295,2019-09-23
12942295,2019-09-26
12942295,2019-10-06
12942295,2019-10-08
12942295,2019-10-13
12942295,2019-10-15
12942295,2019-10-17
12942295,2019-10-29
12942295,2019-11-01
12942295,2019-11-06
12942295,2019-11-10
12942295,2019-11-23
12942295,2019-11-26
12942295,2019-11-28
12942295,2019-12-02
12942295,2019-12-05
12942295,2019-12-12
12942295,2019-12-15
12942295,2019-12-19
12942295,2019-12-31
12942295,2020-01-07
12942295,2020-01-17
12942295,2020-01-26
12942295,2020-02-06
12942295,2020-02-24
12942295,2020-03-08
12942295,2020-03-14
12942295,2021-07-16
12942295,2021-09-22
12942295,2021-09-24
12942295,2021-09-26
12942295,2021-09-28
12942295,2021-10-06
12942295,2021-10-17
12942295,2021-10-19
12942295,2021-10-28
12942295,2021-11-07
12942295,2021-11-13
12942295,2021-11-20
12942295,2021-11-27
13035561,2016-07-04
13035561,2016-07-18
13035561,2016-07-26
13035561,2016-07-28
13035561,2016-08-09
13035561,2016-08-15
13035561,2016-08-21
13035561,2016-08-29
13035561,2016-09-04
13035561,2016-09-06
13035561,2016-09-18
13035561,2016-10-09
13035561,2016-10-22
13035561,2016-10-25
13035561,2016-10-28
13035561,2016-10-30
13035561,2016-12-19
13035561,2016-12-30
13035561,2017-01-01
13131313,2016-07-18
13131313,2016-07-22
13131313,2016-07-27
13131313,2016-08-12
13131313,2016-08-15
13131313,2016-08-20
13131313,2016-08-20
13131313,2016-08-28
13131313,2016-09-11
13131313,2016-09-18
13131313,2016-10-02
13131313,2016-10-25
13131313,2016-12-31
13131313,2017-02-14
13131313,2017-04-13
13131313,2017-04-30
13131313,2017-06-03
13131313,2017-07-02
13131313,2017-07-10
13131313,2017-07-16
13131313,2017-08-05
13131313,2017-08-11
13131313,2017-09-10
13131313,2017-09-17
13131313,2017-09-23
13131313,2017-10-01
13131313,2017-10-25
13131313,2017-10-29
13131313,2018-02-11
13131313,2018-03-18
13131313,2018-04-29
13131313,2018-05-28
13131313,2018-06-02
13131313,2018-06-24
13131313,2018-06-27
13131313,2018-06-28
13131313,2018-07-15
13131313,2018-07-16
13131313,2018-08-18
13131313,2018-08-31
13131313,2018-09-07
13131313,2018-09-19
13131313,2018-09-23
13131313,2018-10-02
13131313,2018-10-05
13131313,2019-04-11
13131313,2019-04-19
13131313,2019-04-21
13131313,2019-04-28
13131313,2019-05-03
13131313,2019-05-12
13131313,2019-05-30
13131313,2019-06-02
13131313,2019-06-16
13131313,2019-06-21
13131313,2019-07-07
13131313,2019-07-15
13280212,2016-08-21
13357432,2016-06-15
13357432,2016-06-20
13357432,2016-07-06
13357432,2016-07-18
13357432,2016-08-01
13357432,2016-08-08
13357432,2016-09-15
13357432,2016-09-22
13357432,2016-09-26
13357432,2016-10-08
13357432,2016-10-13
13357432,2017-01-01
13357432,2017-03-18
13357432,2017-03-25
13357432,2017-05-14
13357432,2017-05-28
13357432,2017-06-04
13357432,2017-06-30
13357432,2017-07-02
13357432,2017-07-09
13357432,2017-09-02
13357432,2017-09-17
13357432,2017-10-01
13357432,2017-10-08
13357432,2017-10-29
13357432,2017-11-23
13357432,2017-11-26
13357432,2017-12-01
13357432,2017-12-03
13357432,2017-12-10
13357432,2017-12-22
13357432,2017-12-31
13357432,2018-02-04
13357432,2018-03-09
13357432,2018-04-15
13357432,2018-04-22
13357432,2018-05-09
13357432,2018-06-02
13357432,2018-06-17
13357432,2018-06-23
13357432,2018-07-08
13357432,2018-07-22
13357432,2018-07-28
13357432,2018-09-11
13357432,2018-09-23
13357432,2018-10-06
13357432,2018-10-14
13357432,2018-10-21
13357432,2018-10-26
13357432,2018-10-28
13357432,2018-11-10
13357432,2018-11-11
13357432,2018-11-24
13357432,2018-11-29
13357432,2018-12-01
13357432,2018-12-29
13357432,2018-12-31
13357432,2019-02-03
13357432,2019-02-17
13357432,2019-04-13
13357432,2019-04-28
13357432,2019-05-22
13357432,2019-05-26
13357432,2019-06-02
13357432,2019-06-16
13357432,2019-06-30
13357432,2019-07-08
13357432,2019-07-14
13357432,2019-10-14
13357432,2019-10-20
13357432,2019-11-03
13357432,2019-11-15
13357432,2020-01-14
13357432,2020-01-26
13357432,2020-02-16
13357432,2020-02-22
13357432,2021-09-07
13357432,2021-09-26
13357432,2021-11-14
13463318,2016-10-02
13501065,2016-06-29
13501065,2016-07-01
13501065,2016-07-05
13501065,2016-07-06
13501065,2016-07-15
13501065,2016-07-15
13501065,2016-07-17
13501065,2016-08-04
13501065,2016-08-11
13501065,2016-08-18
13501065,2016-09-03
13501065,2016-09-11
13501065,2016-09-17
13501065,2016-09-20
13501065,2016-09-24
13501065,2016-09-26
13501065,2016-10-01
13501065,2016-10-04
13501065,2016-10-07
13501065,2016-10-16
13501065,2016-10-22
13501065,2016-11-05
13501065,2016-11-11
13501065,2016-11-14
13501065,2016-11-26
13501065,2016-12-01
13501065,2016-12-07
13501065,2016-12-08
13501065,2016-12-17
13501065,2016-12-18
13501065,2016-12-26
13501065,2017-01-02
13501065,2017-01-17
13501065,2017-01-23
13501065,2017-01-29
13501065,2017-02-02
13501065,2017-02-15
13501065,2017-02-21
13501065,2017-03-07
13501065,2017-03-09
13501065,2017-03-11
13501065,2017-03-26
13501065,2017-03-31
13501065,2017-04-07
13501065,2017-04-08
13501065,2017-04-15
13501065,2017-04-23
13501065,2017-05-01
13501065,2017-05-05
13501065,2017-05-08
13501065,2017-05-14
13501065,2017-05-18
13501065,2017-05-22
13501065,2017-06-02
13501065,2017-06-08
13501065,2017-06-11
13501065,2017-06-16
13501065,2017-06-18
13501065,2017-06-22
13501065,2017-06-30
13501065,2017-07-10
13501065,2017-07-13
13501065,2017-07-19
13501065,2017-08-03
13501065,2017-08-07
13501065,2017-08-09
13501065,2017-08-25
13501065,2017-09-15
13501065,2017-10-12
13501065,2017-10-16
13501065,2017-10-19
13501065,2017-10-23
13501065,2017-10-31
13501065,2017-11-06
13501065,2017-12-02
13501065,2017-12-08
13501065,2017-12-23
13501065,2018-01-11
13501065,2018-01-13
13501065,2018-01-21
13501065,2018-01-26
13501065,2018-02-21
13501065,2018-03-04
13501065,2018-03-11
13501065,2018-03-19
13501065,2018-03-22
13501065,2018-03-30
13501065,2018-04-21
13501065,2018-04-27
13501065,2018-05-03
13501065,2018-05-08
13501065,2018-05-13
13501065,2018-05-23
13501065,2018-06-13
13501065,2018-06-17
13501065,2018-07-02
13501065,2018-07-13
13501065,2018-07-27
13501065,2018-08-01
13501065,2018-08-13
13501065,2018-08-16
13501065,2018-09-03
13501065,2018-09-10
13501065,2018-09-14
13501065,2018-09-20
13501065,2018-09-27
13501065,2018-10-11
13501065,2018-11-16
13501065,2018-11-22
13501065,2018-12-04
13501065,2018-12-07
13501065,2018-12-14
13501065,2018-12-23
13501065,2019-01-13
13501065,2019-01-20
13501065,2019-01-27
13501065,2019-02-07
13501065,2019-02-22
13501065,2019-02-28
13501065,2019-03-14
13501065,2019-03-26
13501065,2019-03-31
13501065,2019-04-09
13501065,2019-04-19
13501065,2019-04-26
13501065,2019-05-05
13501065,2019-05-11
13501065,2019-05-17
13501065,2019-05-26
13501065,2019-06-03
13501065,2019-06-23
13501065,2019-07-05
13501065,2019-07-28
13501065,2019-08-05
13501065,2019-08-11
13501065,2019-08-15
13501065,2019-08-25
13501065,2019-09-04
13501065,2019-10-06
13501065,2019-10-16
13557685,2016-07-06
13557685,2016-07-11
13557685,2017-07-23
13587755,2017-07-14
13587755,2017-12-31
13642752,2016-07-10
13642752,2016-08-21
13642752,2016-09-09
13642752,2016-09-20
13642752,2016-09-21
13642752,2016-12-17
13642752,2017-02-03
13642752,2017-02-09
13642752,2017-02-17
13642752,2017-03-11
13642752,2017-03-16
13642752,2017-04-01
13642752,2017-04-29
13642752,2017-05-01
13642752,2017-05-28
13642752,2017-06-30
13642752,2017-07-09
13642752,2017-07-14
13642752,2017-07-19
13642752,2017-07-21
13642752,2017-07-24
13642752,2017-08-25
13642752,2017-08-30
13642752,2017-10-08
13642752,2017-10-26
13642752,2017-11-03
13642752,2017-11-15
13642752,2017-11-30
13642752,2017-12-03
13642752,2017-12-09
13642752,2017-12-15
13642752,2018-01-01
13642752,2018-01-17
13642752,2018-01-26
13642752,2018-02-14
13642752,2018-02-22
13642752,2018-02-26
13642752,2018-03-01
13642752,2018-03-07
13642752,2018-03-15
13642752,2018-03-25
13642752,2018-03-28
13642752,2018-04-24
13642752,2018-04-25
13642752,2018-05-12
13642752,2018-06-03
13642752,2018-06-07
13642752,2018-06-28
13642752,2018-07-01
13642752,2018-07-10
13642752,2018-07-13
13642752,2018-07-15
13642752,2018-08-08
13642752,2018-08-25
13642752,2018-08-29
13642752,2018-09-07
13642752,2018-09-09
13642752,2018-09-19
13642752,2018-09-27
13642752,2018-09-30
13642752,2018-10-04
13642752,2018-10-25
13642752,2018-10-31
13642752,2018-11-02
13642752,2018-11-10
13642752,2018-11-29
13642752,2018-12-14
13642752,2019-01-20
13642752,2019-01-25
13642752,2019-01-30
13642752,2019-02-22
13642752,2019-03-06
13642752,2019-03-09
13642752,2019-03-17
13642752,2019-03-21
13642752,2019-03-28
13642752,2019-04-18
13642752,2019-05-05
13642752,2019-05-10
13642752,2019-05-17
13642752,2019-05-19
13642752,2019-06-03
13642752,2019-06-05
13642752,2019-06-12
13642752,2019-06-24
13642752,2019-06-26
13642752,2019-06-29
13642752,2019-07-02
13642752,2019-07-04
13642752,2019-07-14
13642752,2019-07-24
13642752,2019-08-04
13642752,2019-08-08
13642752,2019-08-11
13642752,2019-08-23
13642752,2019-09-05
13642752,2019-09-16
13642752,2019-09-20
13642752,2019-09-22
13642752,2019-09-26
13642752,2019-10-07
13642752,2019-10-09
13642752,2019-10-13
13642752,2019-10-20
13642752,2019-10-24
13642752,2019-10-28
13642752,2019-12-07
13642752,2019-12-08
13642752,2019-12-15
13642752,2019-12-20
13642752,2019-12-28
13642752,2020-01-03
13642752,2020-01-10
13642752,2020-01-13
13642752,2020-01-15
13642752,2020-01-20
13642752,2020-01-24
13642752,2020-01-30
13642752,2020-02-17
13642752,2020-02-25
13642752,2020-02-28
13642752,2020-03-08
13642752,2020-03-14
13745959,2016-07-09
13745959,2016-07-11
13745959,2016-08-04
13745959,2016-08-14
13745959,2016-08-17
13745959,2016-09-05
13745959,2016-09-11
13745959,2016-09-19
13745959,2016-09-29
13745959,2016-10-11
13745959,2016-10-14
13745959,2016-10-17
13745959,2016-10-27
13745959,2016-10-30
13745959,2016-11-13
13745959,2016-12-04
13745959,2016-12-09
13745959,2016-12-10
13745959,2016-12-15
13745959,2016-12-17
13745959,2016-12-27
13745959,2017-01-05
13745959,2017-01-08
13745959,2017-01-10
13745959,2017-01-16
13745959,2017-01-23
13745959,2017-01-30
13745959,2017-02-06
13745959,2017-02-09
13745959,2017-02-12
